Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
43822,Frazeysburg,OH,40.161484,-82.16324,-5,1,"40.161484, -82.16324"
44253,Litchfield,OH,41.161459,-82.03333,-5,1,"41.161459, -82.03333"
44870,Sandusky,OH,41.42646,-82.71083,-5,1,"41.42646, -82.71083"
44613,Brewster,OH,40.712109,-81.59859,-5,1,"40.712109, -81.59859"
43145,New Holland,OH,39.555409,-83.26409,-5,1,"39.555409, -83.26409"
43224,Columbus,OH,40.039914,-82.96772,-5,1,"40.039914, -82.96772"
43901,Adena,OH,40.223285,-80.87017,-5,1,"40.223285, -80.87017"
44826,Collins,OH,41.227648,-82.48061,-5,1,"41.227648, -82.48061"
45859,McGuffey,OH,40.691866,-83.78457,-5,1,"40.691866, -83.78457"
45318,Covington,OH,40.123474,-84.35433,-5,1,"40.123474, -84.35433"
45371,Tipp City,OH,39.954239,-84.17685,-5,1,"39.954239, -84.17685"
43236,Columbus,OH,40.135711,-83.007626,-5,1,"40.135711, -83.007626"
45806,Lima,OH,40.668448,-84.1331,-5,1,"40.668448, -84.1331"
45328,Gettysburg,OH,40.112545,-84.49314,-5,1,"40.112545, -84.49314"
45650,Lynx,OH,38.746506,-83.40878,-5,1,"38.746506, -83.40878"
44311,Akron,OH,41.063055,-81.51906,-5,1,"41.063055, -81.51906"
43931,Hannibal,OH,39.676317,-80.891369,-5,1,"39.676317, -80.891369"
45301,Alpha,OH,39.711173,-84.02323,-5,1,"39.711173, -84.02323"
43553,Pettisville,OH,41.531159,-84.22716,-5,1,"41.531159, -84.22716"
45844,Fort Jennings,OH,40.914909,-84.28717,-5,1,"40.914909, -84.28717"
43029,Irwin,OH,40.108356,-83.44868,-5,1,"40.108356, -83.44868"
44097,Eastlake,OH,41.910676,-81.249027,-5,1,"41.910676, -81.249027"
45502,Springfield,OH,39.926617,-83.8128,-5,1,"39.926617, -83.8128"
45322,Englewood,OH,39.877745,-84.30999,-5,1,"39.877745, -84.30999"
45817,Bluffton,OH,40.886803,-83.89259,-5,1,"40.886803, -83.89259"
43436,Isle Saint George,OH,41.715332,-82.822697,-5,1,"41.715332, -82.822697"
44140,Bay Village,OH,41.484193,-81.92658,-5,1,"41.484193, -81.92658"
44619,Damascus,OH,40.901738,-80.95723,-5,1,"40.901738, -80.95723"
45712,Barlow,OH,39.40032,-81.66209,-5,1,"39.40032, -81.66209"
45895,Wapakoneta,OH,40.56914,-84.17288,-5,1,"40.56914, -84.17288"
43522,Grand Rapids,OH,41.427352,-83.84944,-5,1,"41.427352, -83.84944"
43628,Howard,OH,40.44652,-82.329486,-5,1,"40.44652, -82.329486"
44086,Thompson,OH,41.674336,-81.05753,-5,1,"41.674336, -81.05753"
44104,Cleveland,OH,41.484001,-81.62702,-5,1,"41.484001, -81.62702"
44195,Cleveland,OH,41.685744,-81.672797,-5,1,"41.685744, -81.672797"
44242,Kent,OH,41.170006,-81.196615,-5,1,"41.170006, -81.196615"
45041,Miamitown,OH,39.213282,-84.70421,-5,1,"39.213282, -84.70421"
45018,Fairfield,OH,39.440956,-84.575746,-5,1,"39.440956, -84.575746"
44805,Ashland,OH,40.867016,-82.31514,-5,1,"40.867016, -82.31514"
44050,Lagrange,OH,41.259352,-82.13542,-5,1,"41.259352, -82.13542"
45433,Dayton,OH,39.813743,-84.05898,-5,1,"39.813743, -84.05898"
43926,Empire,OH,40.510729,-80.62344,-5,1,"40.510729, -80.62344"
44144,Cleveland,OH,41.437018,-81.73488,-5,1,"41.437018, -81.73488"
44129,Cleveland,OH,41.397701,-81.73575,-5,1,"41.397701, -81.73575"
43505,Blakeslee,OH,41.523945,-84.730275,-5,1,"41.523945, -84.730275"
43045,Milford Center,OH,40.179696,-83.44266,-5,1,"40.179696, -83.44266"
44624,Dundee,OH,40.600062,-81.65174,-5,1,"40.600062, -81.65174"
45435,Dayton,OH,39.750471,-84.268593,-5,1,"39.750471, -84.268593"
43541,Milton Center,OH,41.301347,-83.82923,-5,1,"41.301347, -83.82923"
43721,Brownsville,OH,39.946713,-82.25642,-5,1,"39.946713, -82.25642"
43414,Dunbridge,OH,41.39235,-83.648996,-5,1,"41.39235, -83.648996"
44864,Perrysville,OH,40.66496,-82.31994,-5,1,"40.66496, -82.31994"
44688,Waynesburg,OH,40.67926,-81.26003,-5,1,"40.67926, -81.26003"
44045,Grand River,OH,41.742693,-81.282125,-5,1,"41.742693, -81.282125"
45144,Manchester,OH,38.690566,-83.61925,-5,1,"38.690566, -83.61925"
45381,West Alexandria,OH,39.730506,-84.53052,-5,1,"39.730506, -84.53052"
44312,Akron,OH,41.034156,-81.43944,-5,1,"41.034156, -81.43944"
44328,Akron,OH,41.075955,-81.520588,-5,1,"41.075955, -81.520588"
44661,Nashville,OH,40.596018,-82.11317,-5,1,"40.596018, -82.11317"
43758,Malta,OH,39.621481,-81.91737,-5,1,"39.621481, -81.91737"
45220,Cincinnati,OH,39.14426,-84.51986,-5,1,"39.14426, -84.51986"
45315,Clayton,OH,39.853674,-84.34125,-5,1,"39.853674, -84.34125"
43447,Millbury,OH,41.5678,-83.433,-5,1,"41.5678, -83.433"
44197,Cleveland,OH,41.685744,-81.672797,-5,1,"41.685744, -81.672797"
43530,Jewell,OH,41.325764,-84.279306,-5,1,"41.325764, -84.279306"
44844,McCutchenville,OH,40.990406,-83.26087,-5,1,"40.990406, -83.26087"
45210,Cincinnati,OH,39.11226,-84.51439,-5,1,"39.11226, -84.51439"
45420,Dayton,OH,39.723909,-84.13453,-5,1,"39.723909, -84.13453"
43037,Martinsburg,OH,40.27453,-82.34436,-5,1,"40.27453, -82.34436"
43301,Marion,OH,40.616604,-83.069296,-5,1,"40.616604, -83.069296"
44065,Newbury,OH,41.469908,-81.24579,-5,1,"41.469908, -81.24579"
44666,North Lawrence,OH,40.840256,-81.62724,-5,1,"40.840256, -81.62724"
43268,Columbus,OH,39.969036,-83.011389,-5,1,"39.969036, -83.011389"
43526,Hicksville,OH,41.30569,-84.74496,-5,1,"41.30569, -84.74496"
43306,Marion,OH,40.56941,-83.139341,-5,1,"40.56941, -83.139341"
44235,Homerville,OH,41.028815,-82.11496,-5,1,"41.028815, -82.11496"
44446,Niles,OH,41.186257,-80.75297,-5,1,"41.186257, -80.75297"
44867,Republic,OH,41.140139,-82.99802,-5,1,"41.140139, -82.99802"
45631,Gallipolis,OH,38.825478,-82.22755,-5,1,"38.825478, -82.22755"
43076,Thornville,OH,39.909915,-82.41013,-5,1,"39.909915, -82.41013"
44278,Tallmadge,OH,41.093156,-81.42692,-5,1,"41.093156, -81.42692"
43357,West Liberty,OH,40.254824,-83.751,-5,1,"40.254824, -83.751"
43148,Pleasantville,OH,39.816577,-82.50791,-5,1,"39.816577, -82.50791"
44511,Youngstown,OH,41.069158,-80.69134,-5,1,"41.069158, -80.69134"
44659,Mount Eaton,OH,40.694887,-81.70227,-5,1,"40.694887, -81.70227"
44883,Tiffin,OH,41.12071,-83.17658,-5,1,"41.12071, -83.17658"
45745,Lower Salem,OH,39.611675,-81.34495,-5,1,"39.611675, -81.34495"
43963,Tiltonsville,OH,40.170721,-80.69768,-5,1,"40.170721, -80.69768"
44442,New Middletown,OH,40.966908,-80.55862,-5,1,"40.966908, -80.55862"
44690,Winesburg,OH,40.616646,-81.6953,-5,1,"40.616646, -81.6953"
45270,Cincinnati,OH,39.166759,-84.53822,-5,1,"39.166759, -84.53822"
43026,Hilliard,OH,40.021665,-83.14762,-5,1,"40.021665, -83.14762"
44127,Cleveland,OH,41.469951,-81.65009,-5,1,"41.469951, -81.65009"
45247,Cincinnati,OH,39.209208,-84.64363,-5,1,"39.209208, -84.64363"
44614,Canal Fulton,OH,40.886688,-81.58327,-5,1,"40.886688, -81.58327"
45206,Cincinnati,OH,39.127527,-84.48832,-5,1,"39.127527, -84.48832"
45303,Ansonia,OH,40.215278,-84.6477,-5,1,"40.215278, -84.6477"
43602,Toledo,OH,41.646649,-83.54935,-5,1,"41.646649, -83.54935"
44837,Greenwich,OH,41.020433,-82.50097,-5,1,"41.020433, -82.50097"
45306,Botkins,OH,40.464571,-84.18763,-5,1,"40.464571, -84.18763"
45146,Martinsville,OH,39.32006,-83.79841,-5,1,"39.32006, -83.79841"
44082,Pierpont,OH,41.759503,-80.56995,-5,1,"41.759503, -80.56995"
44304,Akron,OH,41.081788,-81.50745,-5,1,"41.081788, -81.50745"
45501,Springfield,OH,39.927059,-83.813228,-5,1,"39.927059, -83.813228"
44123,Euclid,OH,41.602498,-81.52357,-5,1,"41.602498, -81.52357"
45132,Highland,OH,39.344299,-83.59926,-5,1,"39.344299, -83.59926"
44444,Newton Falls,OH,41.188981,-80.96964,-5,1,"41.188981, -80.96964"
43048,Mount Liberty,OH,40.406113,-82.465777,-5,1,"40.406113, -82.465777"
43050,Mount Vernon,OH,40.385636,-82.48254,-5,1,"40.385636, -82.48254"
44493,Winona,OH,40.828584,-80.896714,-5,1,"40.828584, -80.896714"
45015,Hamilton,OH,39.367106,-84.55053,-5,1,"39.367106, -84.55053"
44258,Medina,OH,41.127594,-81.841079,-5,1,"41.127594, -81.841079"
44310,Akron,OH,41.107655,-81.50091,-5,1,"41.107655, -81.50091"
44621,Dennison,OH,40.410604,-81.31633,-5,1,"40.410604, -81.31633"
45458,Dayton,OH,39.60828,-84.16413,-5,1,"39.60828, -84.16413"
45829,Crane,OH,41.163632,-84.612173,-5,1,"41.163632, -84.612173"
44265,Randolph,OH,41.010907,-81.297727,-5,1,"41.010907, -81.297727"
44699,Tippecanoe,OH,40.283493,-81.28215,-5,1,"40.283493, -81.28215"
45043,Middletown,OH,39.440956,-84.575746,-5,1,"39.440956, -84.575746"
45168,Russellville,OH,38.850094,-83.77254,-5,1,"38.850094, -83.77254"
43017,Dublin,OH,40.109478,-83.12713,-5,1,"40.109478, -83.12713"
44234,Hiram,OH,41.337187,-81.16699,-5,1,"41.337187, -81.16699"
44710,Canton,OH,40.791108,-81.41672,-5,1,"40.791108, -81.41672"
45416,Dayton,OH,39.805207,-84.25804,-5,1,"39.805207, -84.25804"
45390,Union City,OH,40.20451,-84.78292,-5,1,"40.20451, -84.78292"
43147,Pickerington,OH,39.904288,-82.756,-5,1,"39.904288, -82.756"
44845,Melmore,OH,41.024204,-83.109783,-5,1,"41.024204, -83.109783"
